geo_type,region,transportation_type,alternative_name,sub_region,country,date,score
city,Bristol,transit,NA,England,United Kingdom,2020-07-25,48.6
city,Bristol,transit,NA,England,United Kingdom,2020-07-26,44.8
city,Bristol,transit,NA,England,United Kingdom,2020-07-27,51.5
city,Bristol,transit,NA,England,United Kingdom,2020-07-28,53.47
city,Bristol,transit,NA,England,United Kingdom,2020-07-29,55.04
city,Bristol,transit,NA,England,United Kingdom,2020-07-30,57.7
city,Bristol,transit,NA,England,United Kingdom,2020-07-31,58.57
city,Bristol,transit,NA,England,United Kingdom,2020-08-01,55.82
city,Bristol,transit,NA,England,United Kingdom,2020-08-02,51.65
city,Bristol,transit,NA,England,United Kingdom,2020-08-03,62.3
city,Bristol,transit,NA,England,United Kingdom,2020-08-04,61.36
city,Bristol,transit,NA,England,United Kingdom,2020-08-05,59.51
city,Bristol,transit,NA,England,United Kingdom,2020-08-06,66.53
city,Bristol,transit,NA,England,United Kingdom,2020-08-07,62.49
city,Bristol,transit,NA,England,United Kingdom,2020-08-08,63.79
city,Bristol,transit,NA,England,United Kingdom,2020-08-09,58.71
city,Bristol,transit,NA,England,United Kingdom,2020-08-10,62.96
city,Bristol,transit,NA,England,United Kingdom,2020-08-11,61.55
city,Bristol,transit,NA,England,United Kingdom,2020-08-12,61.04
city,Bristol,transit,NA,England,United Kingdom,2020-08-13,63.93
city,Bristol,transit,NA,England,United Kingdom,2020-08-14,64.85
city,Bristol,transit,NA,England,United Kingdom,2020-08-15,59.13
city,Bristol,transit,NA,England,United Kingdom,2020-08-16,59.27
city,Bristol,transit,NA,England,United Kingdom,2020-08-17,68.26
city,Bristol,transit,NA,England,United Kingdom,2020-08-18,70.87
city,Bristol,transit,NA,England,United Kingdom,2020-08-19,64.37
city,Bristol,transit,NA,England,United Kingdom,2020-08-20,68.55
city,Bristol,transit,NA,England,United Kingdom,2020-08-21,69.62
city,Bristol,transit,NA,England,United Kingdom,2020-08-22,62.13
city,Bristol,transit,NA,England,United Kingdom,2020-08-23,60.92
city,Bristol,transit,NA,England,United Kingdom,2020-08-24,74.45
city,Bristol,transit,NA,England,United Kingdom,2020-08-25,73.27
city,Bristol,transit,NA,England,United Kingdom,2020-08-26,71.92
city,Bristol,transit,NA,England,United Kingdom,2020-08-27,69.48
city,Bristol,transit,NA,England,United Kingdom,2020-08-28,74.92
city,Bristol,transit,NA,England,United Kingdom,2020-08-29,71.72
city,Bristol,transit,NA,England,United Kingdom,2020-08-30,62.05
city,Bristol,transit,NA,England,United Kingdom,2020-08-31,68.11
city,Bristol,transit,NA,England,United Kingdom,2020-09-01,79.71
city,Bristol,transit,NA,England,United Kingdom,2020-09-02,76.81
city,Bristol,transit,NA,England,United Kingdom,2020-09-03,76.81
city,Bristol,transit,NA,England,United Kingdom,2020-09-04,82.63
city,Bristol,transit,NA,England,United Kingdom,2020-09-05,75.23
city,Bristol,transit,NA,England,United Kingdom,2020-09-06,76.11
city,Bristol,transit,NA,England,United Kingdom,2020-09-07,87.16
city,Bristol,transit,NA,England,United Kingdom,2020-09-08,84.67
city,Bristol,transit,NA,England,United Kingdom,2020-09-09,76.78
city,Bristol,transit,NA,England,United Kingdom,2020-09-10,80.81
city,Bristol,transit,NA,England,United Kingdom,2020-09-11,84.17
city,Bristol,transit,NA,England,United Kingdom,2020-09-12,75.87
city,Bristol,transit,NA,England,United Kingdom,2020-09-13,73.35
city,Bristol,transit,NA,England,United Kingdom,2020-09-14,83.92
city,Bristol,transit,NA,England,United Kingdom,2020-09-15,81.36
city,Bristol,transit,NA,England,United Kingdom,2020-09-16,79.53
city,Bristol,transit,NA,England,United Kingdom,2020-09-17,82.51
city,Bristol,transit,NA,England,United Kingdom,2020-09-18,85.77
city,Bristol,transit,NA,England,United Kingdom,2020-09-19,82.61
city,Bristol,transit,NA,England,United Kingdom,2020-09-20,80.28
city,Bristol,transit,NA,England,United Kingdom,2020-09-21,87.43
city,Bristol,transit,NA,England,United Kingdom,2020-09-22,80.47
city,Bristol,transit,NA,England,United Kingdom,2020-09-23,81.2
city,Bristol,transit,NA,England,United Kingdom,2020-09-24,82.05
city,Bristol,transit,NA,England,United Kingdom,2020-09-25,92.05
city,Bristol,transit,NA,England,United Kingdom,2020-09-26,89.4
city,Bristol,transit,NA,England,United Kingdom,2020-09-27,81.33
city,Bristol,transit,NA,England,United Kingdom,2020-09-28,95.67
city,Bristol,transit,NA,England,United Kingdom,2020-09-29,89.28
city,Bristol,transit,NA,England,United Kingdom,2020-09-30,88.54
city,Bristol,transit,NA,England,United Kingdom,2020-10-01,86.5
city,Bristol,transit,NA,England,United Kingdom,2020-10-02,93.46
city,Bristol,transit,NA,England,United Kingdom,2020-10-03,92.24
city,Bristol,transit,NA,England,United Kingdom,2020-10-04,76.94
city,Bristol,transit,NA,England,United Kingdom,2020-10-05,89.01
city,Bristol,transit,NA,England,United Kingdom,2020-10-06,88.18
city,Bristol,transit,NA,England,United Kingdom,2020-10-07,97.51
city,Bristol,transit,NA,England,United Kingdom,2020-10-08,89.81
city,Bristol,transit,NA,England,United Kingdom,2020-10-09,87.33
city,Bristol,transit,NA,England,United Kingdom,2020-10-10,87.27
city,Bristol,transit,NA,England,United Kingdom,2020-10-11,76.31
city,Bristol,transit,NA,England,United Kingdom,2020-10-12,85.69
city,Bristol,transit,NA,England,United Kingdom,2020-10-13,85.91
city,Bristol,transit,NA,England,United Kingdom,2020-10-14,86.78
city,Bristol,transit,NA,England,United Kingdom,2020-10-15,89.29
city,Bristol,transit,NA,England,United Kingdom,2020-10-16,89.45
city,Bristol,transit,NA,England,United Kingdom,2020-10-17,82.38
city,Bristol,transit,NA,England,United Kingdom,2020-10-18,79.71
city,Bristol,transit,NA,England,United Kingdom,2020-10-19,89.86
city,Bristol,transit,NA,England,United Kingdom,2020-10-20,96.47
city,Bristol,transit,NA,England,United Kingdom,2020-10-21,93.92
city,Bristol,transit,NA,England,United Kingdom,2020-10-22,94.07
city,Bristol,transit,NA,England,United Kingdom,2020-10-23,101.99
city,Bristol,transit,NA,England,United Kingdom,2020-10-24,88.26
city,Bristol,transit,NA,England,United Kingdom,2020-10-25,79.81
city,Bristol,transit,NA,England,United Kingdom,2020-10-26,87
city,Bristol,transit,NA,England,United Kingdom,2020-10-27,88.85
city,Bristol,transit,NA,England,United Kingdom,2020-10-28,91.28
city,Bristol,transit,NA,England,United Kingdom,2020-10-29,90.12
city,Bristol,transit,NA,England,United Kingdom,2020-10-30,95.17
city,Bristol,transit,NA,England,United Kingdom,2020-10-31,82.76
city,Bristol,transit,NA,England,United Kingdom,2020-11-01,72.74
city,Bristol,transit,NA,England,United Kingdom,2020-11-02,79.65
city,Bristol,transit,NA,England,United Kingdom,2020-11-03,84.45
city,Bristol,transit,NA,England,United Kingdom,2020-11-04,84.01
city,Bristol,transit,NA,England,United Kingdom,2020-11-05,50.15
city,Bristol,transit,NA,England,United Kingdom,2020-11-06,50.93
city,Bristol,transit,NA,England,United Kingdom,2020-11-07,38.71
city,Bristol,transit,NA,England,United Kingdom,2020-11-08,41.31
city,Bristol,transit,NA,England,United Kingdom,2020-11-09,50.49
city,Bristol,transit,NA,England,United Kingdom,2020-11-10,53.79
city,Bristol,transit,NA,England,United Kingdom,2020-11-11,47.44
city,Bristol,transit,NA,England,United Kingdom,2020-11-12,49.98
city,Bristol,transit,NA,England,United Kingdom,2020-11-13,49.4
city,Bristol,transit,NA,England,United Kingdom,2020-11-14,42.55
city,Bristol,transit,NA,England,United Kingdom,2020-11-15,43.82
city,Bristol,transit,NA,England,United Kingdom,2020-11-16,48.77
city,Bristol,transit,NA,England,United Kingdom,2020-11-17,48.6
city,Bristol,transit,NA,England,United Kingdom,2020-11-18,52.5
city,Bristol,transit,NA,England,United Kingdom,2020-11-19,50.98
city,Bristol,transit,NA,England,United Kingdom,2020-11-20,49.1
city,Bristol,transit,NA,England,United Kingdom,2020-11-21,45.88
city,Bristol,transit,NA,England,United Kingdom,2020-11-22,40.04
city,Bristol,transit,NA,England,United Kingdom,2020-11-23,55.15
city,Bristol,transit,NA,England,United Kingdom,2020-11-24,54.08
city,Bristol,transit,NA,England,United Kingdom,2020-11-25,52.17
city,Bristol,transit,NA,England,United Kingdom,2020-11-26,50.23
city,Bristol,transit,NA,England,United Kingdom,2020-11-27,52.39
city,Bristol,transit,NA,England,United Kingdom,2020-11-28,43.06
city,Bristol,transit,NA,England,United Kingdom,2020-11-29,43.35
city,Bristol,transit,NA,England,United Kingdom,2020-11-30,53.55
city,Bristol,transit,NA,England,United Kingdom,2020-12-01,57.6
city,Bristol,transit,NA,England,United Kingdom,2020-12-02,61.75
city,Bristol,transit,NA,England,United Kingdom,2020-12-03,64.13
city,Bristol,transit,NA,England,United Kingdom,2020-12-04,62.91
city,Bristol,transit,NA,England,United Kingdom,2020-12-05,54.21
city,Bristol,transit,NA,England,United Kingdom,2020-12-06,53.33
city,Bristol,transit,NA,England,United Kingdom,2020-12-07,58.47
city,Bristol,transit,NA,England,United Kingdom,2020-12-08,56.2
city,Bristol,transit,NA,England,United Kingdom,2020-12-09,53.36
city,Bristol,transit,NA,England,United Kingdom,2020-12-10,52.88
city,Bristol,transit,NA,England,United Kingdom,2020-12-11,55.54
city,Bristol,transit,NA,England,United Kingdom,2020-12-12,53.38
city,Bristol,transit,NA,England,United Kingdom,2020-12-13,50.76
city,Bristol,transit,NA,England,United Kingdom,2020-12-14,56.8
city,Bristol,transit,NA,England,United Kingdom,2020-12-15,52.14
city,Bristol,transit,NA,England,United Kingdom,2020-12-16,47.67
city,Bristol,transit,NA,England,United Kingdom,2020-12-17,46.03
city,Bristol,transit,NA,England,United Kingdom,2020-12-18,47.15
city,Bristol,transit,NA,England,United Kingdom,2020-12-19,46.39
city,Bristol,transit,NA,England,United Kingdom,2020-12-20,45.9
city,Bristol,transit,NA,England,United Kingdom,2020-12-21,47.84
city,Bristol,transit,NA,England,United Kingdom,2020-12-22,41.56
city,Bristol,transit,NA,England,United Kingdom,2020-12-23,33.16
city,Bristol,transit,NA,England,United Kingdom,2020-12-24,21.1
city,Bristol,transit,NA,England,United Kingdom,2020-12-25,11.11
city,Bristol,transit,NA,England,United Kingdom,2020-12-26,22.82
city,Bristol,transit,NA,England,United Kingdom,2020-12-27,28.69
city,Bristol,transit,NA,England,United Kingdom,2020-12-28,32.5
city,Bristol,transit,NA,England,United Kingdom,2020-12-29,37.73
city,Bristol,transit,NA,England,United Kingdom,2020-12-30,34.55
city,Bristol,transit,NA,England,United Kingdom,2020-12-31,30
city,Bristol,transit,NA,England,United Kingdom,2021-01-01,23.84
city,Bristol,transit,NA,England,United Kingdom,2021-01-02,35.24
city,Bristol,transit,NA,England,United Kingdom,2021-01-03,32.45
city,Bristol,transit,NA,England,United Kingdom,2021-01-04,37.14
city,Bristol,transit,NA,England,United Kingdom,2021-01-05,30.66
city,Bristol,transit,NA,England,United Kingdom,2021-01-06,30.54
city,Bristol,transit,NA,England,United Kingdom,2021-01-07,26.96
city,Bristol,transit,NA,England,United Kingdom,2021-01-08,27.31
city,Bristol,transit,NA,England,United Kingdom,2021-01-09,26.89
city,Bristol,transit,NA,England,United Kingdom,2021-01-10,32.59
city,Bristol,transit,NA,England,United Kingdom,2021-01-11,34.58
city,Bristol,transit,NA,England,United Kingdom,2021-01-12,32.69
city,Bristol,transit,NA,England,United Kingdom,2021-01-13,34.49
city,Bristol,transit,NA,England,United Kingdom,2021-01-14,31.87
city,Bristol,transit,NA,England,United Kingdom,2021-01-15,30.62
city,Bristol,transit,NA,England,United Kingdom,2021-01-16,25.65
city,Bristol,transit,NA,England,United Kingdom,2021-01-17,27.43
city,Bristol,transit,NA,England,United Kingdom,2021-01-18,30.71
city,Bristol,transit,NA,England,United Kingdom,2021-01-19,33.31
city,Bristol,transit,NA,England,United Kingdom,2021-01-20,31.29
city,Bristol,transit,NA,England,United Kingdom,2021-01-21,31.34
city,Bristol,transit,NA,England,United Kingdom,2021-01-22,32.64
city,Bristol,transit,NA,England,United Kingdom,2021-01-23,27.29
city,Bristol,transit,NA,England,United Kingdom,2021-01-24,25.16
city,Bristol,transit,NA,England,United Kingdom,2021-01-25,31.76
city,Bristol,transit,NA,England,United Kingdom,2021-01-26,32.78
city,Bristol,transit,NA,England,United Kingdom,2021-01-27,32.11
city,Bristol,transit,NA,England,United Kingdom,2021-01-28,33.03
city,Bristol,transit,NA,England,United Kingdom,2021-01-29,34.55
city,Bristol,transit,NA,England,United Kingdom,2021-01-30,28.94
city,Bristol,transit,NA,England,United Kingdom,2021-01-31,27.31
city,Bristol,transit,NA,England,United Kingdom,2021-02-01,36.12
city,Bristol,transit,NA,England,United Kingdom,2021-02-02,34.44
city,Bristol,transit,NA,England,United Kingdom,2021-02-03,34.35
city,Bristol,transit,NA,England,United Kingdom,2021-02-04,32.92
city,Bristol,transit,NA,England,United Kingdom,2021-02-05,34.08
city,Bristol,transit,NA,England,United Kingdom,2021-02-06,34.75
city,Bristol,transit,NA,England,United Kingdom,2021-02-07,29.28
city,Bristol,transit,NA,England,United Kingdom,2021-02-08,35.87
city,Bristol,transit,NA,England,United Kingdom,2021-02-09,33.55
city,Bristol,transit,NA,England,United Kingdom,2021-02-10,32.62
city,Bristol,transit,NA,England,United Kingdom,2021-02-11,33.17
city,Bristol,transit,NA,England,United Kingdom,2021-02-12,32.56
city,Bristol,transit,NA,England,United Kingdom,2021-02-13,30.19
city,Bristol,transit,NA,England,United Kingdom,2021-02-14,29.16
city,Bristol,transit,NA,England,United Kingdom,2021-02-15,35.19
city,Bristol,transit,NA,England,United Kingdom,2021-02-16,36.95
city,Bristol,transit,NA,England,United Kingdom,2021-02-17,38.75
city,Bristol,transit,NA,England,United Kingdom,2021-02-18,38.72
city,Bristol,transit,NA,England,United Kingdom,2021-02-19,38.66
city,Bristol,transit,NA,England,United Kingdom,2021-02-20,36.84
city,Bristol,transit,NA,England,United Kingdom,2021-02-21,33.64
city,Bristol,transit,NA,England,United Kingdom,2021-02-22,44.22
city,Bristol,transit,NA,England,United Kingdom,2021-02-23,39.88
city,Bristol,transit,NA,England,United Kingdom,2021-02-24,38.28
city,Bristol,transit,NA,England,United Kingdom,2021-02-25,46.59
city,Bristol,transit,NA,England,United Kingdom,2021-02-26,42.14
city,Bristol,transit,NA,England,United Kingdom,2021-02-27,42
city,Bristol,transit,NA,England,United Kingdom,2021-02-28,35.91
city,Bristol,transit,NA,England,United Kingdom,2021-03-01,38.74
city,Bristol,transit,NA,England,United Kingdom,2021-03-02,41.87
city,Bristol,transit,NA,England,United Kingdom,2021-03-03,41.73
city,Bristol,transit,NA,England,United Kingdom,2021-03-04,39.52
city,Bristol,transit,NA,England,United Kingdom,2021-03-05,43.56
city,Bristol,transit,NA,England,United Kingdom,2021-03-06,41.92
city,Bristol,transit,NA,England,United Kingdom,2021-03-07,45.15
city,Bristol,walking,NA,England,United Kingdom,2020-01-13,100
city,Bristol,walking,NA,England,United Kingdom,2020-01-14,100.16
city,Bristol,walking,NA,England,United Kingdom,2020-01-15,118.33
city,Bristol,walking,NA,England,United Kingdom,2020-01-16,106.04
city,Bristol,walking,NA,England,United Kingdom,2020-01-17,126.44
city,Bristol,walking,NA,England,United Kingdom,2020-01-18,157.69
city,Bristol,walking,NA,England,United Kingdom,2020-01-19,98.66
city,Bristol,walking,NA,England,United Kingdom,2020-01-20,114.85
city,Bristol,walking,NA,England,United Kingdom,2020-01-21,119.57
city,Bristol,walking,NA,England,United Kingdom,2020-01-22,121.18
city,Bristol,walking,NA,England,United Kingdom,2020-01-23,127.05
city,Bristol,walking,NA,England,United Kingdom,2020-01-24,158.35
city,Bristol,walking,NA,England,United Kingdom,2020-01-25,188.23
city,Bristol,walking,NA,England,United Kingdom,2020-01-26,102.33
city,Bristol,walking,NA,England,United Kingdom,2020-01-27,124.49
city,Bristol,walking,NA,England,United Kingdom,2020-01-28,126.36
city,Bristol,walking,NA,England,United Kingdom,2020-01-29,151.77
city,Bristol,walking,NA,England,United Kingdom,2020-01-30,124.26
city,Bristol,walking,NA,England,United Kingdom,2020-01-31,158.7
city,Bristol,walking,NA,England,United Kingdom,2020-02-01,187.67
city,Bristol,walking,NA,England,United Kingdom,2020-02-02,108.15
city,Bristol,walking,NA,England,United Kingdom,2020-02-03,119.33
city,Bristol,walking,NA,England,United Kingdom,2020-02-04,124.92
city,Bristol,walking,NA,England,United Kingdom,2020-02-05,135.6
city,Bristol,walking,NA,England,United Kingdom,2020-02-06,137.27
city,Bristol,walking,NA,England,United Kingdom,2020-02-07,168.77
city,Bristol,walking,NA,England,United Kingdom,2020-02-08,189.01
city,Bristol,walking,NA,England,United Kingdom,2020-02-09,78.69
city,Bristol,walking,NA,England,United Kingdom,2020-02-10,101.8
city,Bristol,walking,NA,England,United Kingdom,2020-02-11,120.41
city,Bristol,walking,NA,England,United Kingdom,2020-02-12,151
city,Bristol,walking,NA,England,United Kingdom,2020-02-13,129.81
city,Bristol,walking,NA,England,United Kingdom,2020-02-14,171.68
city,Bristol,walking,NA,England,United Kingdom,2020-02-15,157
city,Bristol,walking,NA,England,United Kingdom,2020-02-16,97.91
city,Bristol,walking,NA,England,United Kingdom,2020-02-17,126.63
city,Bristol,walking,NA,England,United Kingdom,2020-02-18,136.84
city,Bristol,walking,NA,England,United Kingdom,2020-02-19,147.79
city,Bristol,walking,NA,England,United Kingdom,2020-02-20,142.43
city,Bristol,walking,NA,England,United Kingdom,2020-02-21,172.91
city,Bristol,walking,NA,England,United Kingdom,2020-02-22,187.32
city,Bristol,walking,NA,England,United Kingdom,2020-02-23,104.37
city,Bristol,walking,NA,England,United Kingdom,2020-02-24,105.78
city,Bristol,walking,NA,England,United Kingdom,2020-02-25,110.36
city,Bristol,walking,NA,England,United Kingdom,2020-02-26,127.2
city,Bristol,walking,NA,England,United Kingdom,2020-02-27,122
city,Bristol,walking,NA,England,United Kingdom,2020-02-28,161.86
city,Bristol,walking,NA,England,United Kingdom,2020-02-29,171.63
city,Bristol,walking,NA,England,United Kingdom,2020-03-01,105.64
city,Bristol,walking,NA,England,United Kingdom,2020-03-02,109.11
city,Bristol,walking,NA,England,United Kingdom,2020-03-03,117.07
city,Bristol,walking,NA,England,United Kingdom,2020-03-04,115.18
city,Bristol,walking,NA,England,United Kingdom,2020-03-05,114.97
